date,tick,sqrtPrice,liquidity,volumeUSD,volumeToken0,volumeToken1,tvlUSD,feesUSD,close,open,low,high
1680739200,200971,1831057829124141590524713540032504,32870498568169781059,318232609.0998081,318258898.551774,169419.279173124360789289,444145580.3931125,159116.30454990405,1910.449208317263314210541146217271,1910.449208317263314210541146217271,1838.77196188410170129815291556369,1910.453140606314035251613785755776
1680652800,200769,1812640959858896805311467075816445,20790742949867171241,424342987.61004275,424411289.633288,222642.448219013810249471,436729582.72704536,212171.4938050214,1871.851506254955015897039163474336,1871.851506254955015897039163474336,1866.194356339241319771621071705538,1939.902045766761807385250629713039
1680566400,200970,1830933738521910614160209554396297,28951318293205486125,408698422.73249096,408787000.753277,220394.502416261520956262,462986425.0987965,204349.2113662455,1811.146401523631322299807379855151,1811.146401523631322299807379855151,1803.431091298142213792252187433475,1884.347354225134923075961093184466
1680480000,201309,1862245954193022308918109577647899,36673272077376994857,406075642.7583873,406171140.288693,225826.279514406412497997,451327121.72932583,203037.8213791937,1795.464599909638751600434655877667,1795.464599909638751600434655877667,1761.230201263551927072839380234139,1838.731041558351596959009824630962
1680393600,201390,1869788758497611233971922795226931,28453477619189713315,159549956.34715003,159535641.962748,88476.746803719877095738,441318141.85641295,79774.97817357501,1821.71014126300243340019344154217,1821.71014126300243340019344154217,1774.937470296880522710031268519911,1825.191612135318152947860635919477
1680307200,201244,1856263764745701770056764981747552,41821784378234110060,194045236.4039169,194035093.045343,106620.282210038510605574,447711259.30153155,97022.61820195845,1822.7908454071603067592811544623,1822.7908454071603067592811544623,1794.89077787567827228008301907151,1840.775036959876926239265990685996
1680220800,201239,1855712058371919227880374680547361,40318350374924840518,318091549.01959497,318123891.857087,175362.328973601193162007,434018908.4069138,159045.77450979748,1793.955340772316636312937945789841,1793.955340772316636312937945789841,1781.630815407703718758155267259265,1851.327274559813225803918474940846
1680134400,201398,1870569395896101347464491938479807,37039663111270122380,336872209.2847881,336885798.499397,187823.145490137657901491,431970321.66979873,168436.10464239403,1793.097018518076149766684403713021,1793.097018518076149766684403713021,1765.540319122061269314081246080969,1842.894134031898775321570089943331
1680048000,201403,1871020692913375875588327315896547,29646633426691728181,356857877.85357314,356854719.263411,198012.703626952332532022,435429343.1975424,178428.9389267866,1773.712466331065621326934749567527,1773.712466331065621326934749567527,1773.666541066589814910423699342784,1825.884254626374798509667103189177
1679961600,201512,1881234882793852033936145729808929,27561159918866009535,336546296.6888482,336528153.575714,193157.065234952800878547,427220635.53950447,168273.1483444241,1716.268410111047301327419864078637,1716.268410111047301327419864078637,1692.857149576803844999592898824423,1794.101594692903778568183581643595
1679875200,201841,1912453024735044861582206790976835,23494399407247719079,352621018.1256945,352532058.716686,203719.703339283787331029,378903575.8212879,176310.50906284727,1775.641113094261671823427446169466,1775.641113094261671823427446169466,1687.353877289840011022739858918021,1781.446548880332323071355311312644
1679788800,201501,1880206147354971623030916390224655,27431965315060194064,226289585.70797634,226324037.406317,127832.56573270595930328,381919233.8298847,113144.79285398817,1743.65006060689935513603797054169,1743.65006060689935513603797054169,1741.832286887187556265021233521514,1797.619484331271640378816093651094
1679702400,201682,1897360780069752385437779254556524,17831635468171938160,226606710.20596707,226592162.257505,129817.304347305963081481,380137664.94897574,113303.35510298354,1751.346991996081279660053135728594,1751.346991996081279660053135728594,1716.798820825098057137473343128472,1763.067610999536775792738241129946
1679616000,201638,1893186996136878889054301910702164,25504710906771196035,507130970.2946534,507206241.325163,287006.216051730446653048,381890915.8610423,253565.48514732672,1817.702149577640617705708432201361,1817.702149577640617705708432201361,1730.844950295257082609589698017157,1821.398547412332731926336502468157
1679529600,201266,1858310429631387611959734763006129,39227877617072629087,571034223.4655112,571134980.541251,317434.128614181035937147,380047733.0871323,285517.1117327556,1739.11043270041594271187552376491,1739.11043270041594271187552376491,1735.151945684072594065252427775494,1858.89640264465354035698936105844
1679443200,201709,1899842876500152261190651498041395,19771780488947208417,707162165.3986392,707590609.051115,398201.901636013381501938,375955523.5163568,353581.0826993196,1807.2706897593542780969561026351,1807.2706897593542780969561026351,1716.973486743371494583658876352173,1827.034609228514070481109348335039
1679356800,201321,1863376121498133285267309680413004,26575677710640457242,470034436.178123,470084885.954103,263830.498212977437155879,366286700.52924687,235017.2180890615,1738.448413626213581128300811615634,1738.448413626213581128300811615634,1720.823543024451335718224991656961,1838.289013770320701215842817506788
1679270400,201712,1900196029632290114657169675175457,26479299801348228681,704884926.3561833,704811659.04937,398453.170768481107083722,358383952.44641936,352442.4631780916,1786.267985092062762578524472633865,1786.267985092062762578524472633865,1721.954535337625252907318620643857,1813.789955291562688740660155111939
1679184000,201448,1875222604510862901715194665113652,20397162399309642237,498078995.52912515,498135054.770388,276882.842089779975208391,361355296.7712312,249039.49776456258,1762.803061881704305080013909580364,1762.803061881704305080013909580364,1762.794401631484834716202305789423,1852.701187661517090282253608102772
1679097600,201573,1887025137979167155366331623875982,33794394303649609199,696411305.2006766,696389171.477578,385911.14977705476999648,358868321.3850379,348205.6526003383,1791.978706067874521582973632703318,1791.978706067874521582973632703318,1756.334148963660411032792050300782,1842.272426425648926268328106342629
1679011200,201404,1871168873953970804126792969829144,21750096477234563740,798799969.8074208,799219055.560667,460884.810878851954138378,363151917.73836225,399399.9849037104,1677.758048454418162216677813124661,1677.758048454418162216677813124661,1667.403808041433361509632353470606,1801.218125365346635546204465405383
1678924800,202068,1934266012540713962318026344236104,29747799018861744541,433680656.5554162,433693116.354076,261150.974940953939019272,375926662.4004489,216840.32827770812,1655.246315878677849715590235465823,1655.246315878677849715590235465823,1640.165801187793570411709218071439,1694.292088369281053420581936609323
1678838400,202203,1947409869758673509438480591063283,27135437799209782161,1046506741.0903242,1045472215.828721,628393.626570092066951144,373099436.0770553,523253.37054516206,1705.867983367515203393524518023742,1705.867983367515203393524518023742,1602.68808692587716528193978876081,1721.725233749504613108418430456305
1678752000,201902,1918261615064886909520598738473917,22873584714761847787,1407770137.8778384,1407291591.884768,821207.590524063884059093,371761466.89808726,703885.0689389192,1680.226275617405620680292279225284,1680.226275617405620680292279225284,1655.996620396307481098446023707662,1790.689402920009741055762073209164
1678665600,202053,1932827022191447807246084119860715,17970176531428770663,1138181498.4993908,1137893278.711528,692773.526077661535870566,344155166.7511142,569090.7492496955,1603.950288981940713586157518042674,1603.950288981940713586157518042674,1561.832705958952709333697418075473,1711.453752027551462444556074004825
1678579200,202518,1978265300564583135357665221837585,14622982785226036225,982025589.8308055,981703807.639002,626315.357702493328356961,316006969.2928391,491012.7949154028,1537.219889222436902785789651865912,1537.219889222436902785789651865912,1457.241520825381879245809129715033,1638.865528219512373328543083530619
1678492800,202941,2020583331307105343990505413347210,13279071284634980427,3446140458.936238,3448842425.645702,2203216.987589838246586822,315778068.6804426,1723070.2294681189,1439.467622453522781084900839846739,1439.467622453522781084900839846739,1439.422151191775616175016433230026,1699.402740993835886402490001176309
1678406400,203600,2088225929099568179789437463578665,109549611214685038554,1137649831.8602605,1137541290.828091,804511.892337142544727129,342676722.330508,568824.9159301302,1436.398149577001547215110828803771,1436.398149577001547215110828803771,1339.122188549171990130585701203178,1453.135119401246516427292461364338
1678320000,203621,2090518582554613753266333259288742,13849743451449344737,383388624.67837095,383260608.028788,257123.368163982382310533,345941426.49762,191694.3123391855,1531.850140001636939281576431547043,1531.850140001636939281576431547043,1410.467512275757155819277755572579,1544.657663133381754024266153870235
1678233600,202977,2024243277835206269665929744640509,25802634879004584178,300580721.3641877,300538620.43531,193436.598414744840625523,361188993.03817654,150290.36068209386,1562.075237577542826793207248655271,1562.075237577542826793207248655271,1525.017508754377132106114290504451,1573.284391383959701482450304813981
1678147200,202782,2004598383341359732080532417456327,37387118960163841516,292795056.95566195,292773859.8925,188140.85578759125742414,349312371.7614616,146397.528477831,1566.035256504574624642645816485389,1566.035256504574624642645816485389,1531.107959460639013623216740971251,1582.111511522921146405453887989538
1678060800,202757,2002071321252563431825818432456160,26541195467554831750,226813357.22774103,226994003.841771,144804.164889148159932789,364839324.35223925,113406.67861387052,1564.486193170042561872922723429815,1564.486193170042561872922723429815,1551.3943240469267749710966606231,1582.92355577070562660504016671257
1677974400,202767,2003075265364622458925401458378203,24718467494785157243,222640449.9072653,222710106.327145,141725.080704849359589605,363416516.4915871,111320.22495363266,1566.296336602299886511065248817979,1566.296336602299886511065248817979,1548.957863448906340839523602092026,1590.915014141431586145127246803464
1677888000,202755,2001900760398972652232442249128111,27080720960136121959,121105115.6808565,121096694.726277,77442.052047525092666822,368342290.76441944,60552.55784042825,1568.602436876933861303422122373605,1568.602436876933861303422122373605,1540.329213605889597166016793426438,1576.391100721463888752928727767503
1677801600,202740,2000429466704162003787748359836129,26835593275376468636,375346091.3367585,375448874.707928,238836.951752708917744289,363586040.57339597,187673.04566837923,1647.248931393666801819022292314639,1647.248931393666801819022292314639,1543.015736515024122699678219687902,1648.065703484943562989235105026214
1677715200,202251,1952091933429546329675048674390975,36200215485788122902,321866696.5923315,321672618.875756,196318.636669890494871259,373282273.09662014,160933.34829616576,1665.229403941418285014558549224921,1665.229403941418285014558549224921,1610.538253142716159079233259965042,1676.864283003233016875287685056304
1677628800,202143,1941524372455752700280734097308328,30168591152842996889,376106536.9171586,376054495.582796,228838.689990419364964829,373680821.8783224,188053.2684585793,1604.5035931017791149148647766661,1604.5035931017791149148647766661,1597.744049084429845485620899230739,1668.120392790185972405955909240766
1677542400,202516,1978057630279153570630795830076215,27900029590921303857,305545808.820541,305339347.647828,187957.221416703146796736,368833266.6458579,152772.9044102705,1634.04231948064469887205935836535,1634.04231948064469887205935836535,1597.770924114440859165891963285509,1646.0648194857982251947438906485
1677456000,202332,1959963096190976851771931190017009,28562821788793979350,320135839.6042599,320191922.951075,195160.282068132501913864,369729443.5432757,160067.91980212997,1641.350610403203471440173184997987,1641.350610403203471440173184997987,1609.452111466411667176082513816276,1672.720125242977494684786778488694
1677369600,202287,1955608909320084704940592186407309,27615283597400466257,225506614.00425357,225588218.624081,139910.079804457495640462,370956166.14705414,112753.30700212678,1595.348628982701806440969376773843,1595.348628982701806440969376773843,1588.919008791028833989144738079697,1649.559817260742371238890545236872
1677283200,202571,1983589414612293515059330062041740,24585571002311841290,251451262.81301454,251413898.03582,158196.676797949365502153,365067964.2989517,125725.63140650728,1608.284947625250806213165617027253,1608.284947625250806213165617027253,1560.533727932740389696841862960744,1608.284947625250806213165617027253
1677196800,202491,1975609828476371864968308512936126,26091404135413666952,467910284.67892706,468089254.917528,288603.588354934880991324,366582363.5075339,233955.14233946352,1650.6081582444287081902626773023,1650.6081582444287081902626773023,1574.486461714436920199335979471226,1699.399109084710202694063122762902
1677110400,202231,1950103769089429374624568253079651,34696322180332931226,455112879.3457128,455114631.267547,274832.118779658158546017,371383723.0654666,227556.4396728564,1643.844930076251751494571815191746,1643.844930076251751494571815191746,1619.765647063025150606982646795552,1691.217976462625555032489814723416
1677024000,202274,1954309460171635916294851989848915,20015016019937593876,487543823.36610395,487500984.908188,298952.629850607135170113,351657653.73125494,243771.911683052,1659.00783481305448066637347173543,1659.00783481305448066637347173543,1597.506348566835040262526697343726,1665.808093167307486999624814585025
1676937600,202180,1945160224620552417316677505813070,35202144315687243040,547723406.8707477,547670846.050344,327064.073793409711240218,367267806.0538036,273861.70343537384,1704.030049138122417738407920566707,1704.030049138122417738407920566707,1625.127481291226704821599928993798,1757.122826011056964462909461300391
1676851200,201912,1919286385432724136695220184513696,21961557969241674527,312465075.2848053,312552122.236995,184186.966133371781851133,376807118.07828516,156232.53764240263,1681.052007085757044017138197529853,1681.052007085757044017138197529853,1653.324001491370007637744283060406,1740.270223824444556313630313639795
1676764800,202048,1932365232180390497627719089205215,30266005861202358087,269653441.5359652,269668391.785008,159163.519733164220953151,375909807.973322,134826.7207679826,1692.606863857686414776093083491817,1692.606863857686414776093083491817,1669.096093976944172103390351416377,1724.670440170100956353127194484228
1676678400,201978,1925628585629451553696076430584236,40267651930945322409,190197249.01629472,190204765.101923,112206.378130537257106002,373255602.6549957,95098.62450814736,1694.567395573173604527896822176555,1694.567395573173604527896822176555,1681.975495427456389458274092323164,1714.761579294374640287778627633645
1676592000,201968,1924651872898453757468259511569975,17420082977572878389,632295520.547828,632298752.605453,376613.98552947259357192,363531500.8944812,316147.760273914,1638.605453240859664308351453124287,1638.605453240859664308351453124287,1630.792123863574971009571916359013,1725.129779286343448187981397717913
1676505600,202304,1957255381558965958677947052168730,21194845224004363517,740395751.9709888,740420784.449304,438236.685163036760244922,366799020.63006604,370197.87598549435,1676.168337099968427743527536495143,1676.168337099968427743527536495143,1635.498855650417655435430811238519,1740.740656954443568408988430523538
1676419200,202079,1935360597494286008557148075508737,30233272241330227827,474143507.12760216,474247966.255867,295156.560689220199852928,375904937.3678824,237071.75356380106,1557.485008964663979468531280964305,1557.485008964663979468531280964305,1534.353700144585359953359659638374,1680.767106201172029275458295389292
1676332800,202812,2007552573618140043023651355106367,23833409784795268392,561950830.1733239,562108440.114385,367151.3699295631293954,366366322.48892695,280975.41508666193,1506.854767153324179248273227668152,1506.854767153324179248273227668152,1496.342181486088923331228470254441,1570.256183939303997254095898607522
1676246400,203142,2041010861867246098150132062643432,39087785979795600099,542143060.7683424,541950647.549499,363776.197352796948626221,360951726.9351097,271071.5303841712,1515.502753561133935286229759188815,1515.502753561133935286229759188815,1413.011152791315833865113750198458,1525.729031767568559426344415912353
1676160000,203085,2035194832561621034667504697892048,18691386462833729629,340107725.4195423,340105360.497714,222541.014365250733824877,355630488.5384787,170053.86270977117,1538.99873725080635597184010904208,1538.99873725080635597184010904208,1490.951171455926170438698481773945,1547.153769818435134771178269187603
1676073600,202931,2019577957443352360114780093346337,44667958512341404190,308734934.49602133,308936698.156064,202763.281332655992537525,358444751.3767826,154367.46724801068,1513.341520093119647060569453794702,1513.341520093119647060569453794702,1508.574287143571664555847007914219,1542.925608484345143168301744858491
1675987200,203096,2036269001374990269142667159634050,15856446386262128529,555419633.383521,555548321.687341,361973.46113640934424943,347026982.2614493,277709.8166917605,1544.546698388581215164474150048877,1544.546698388581215164474150048877,1496.530056028367107948607019144371,1564.44057552945765836223344049187
1675900800,202895,2015946132809794204185132010890038,30754708977983726422,614906903.1804621,614754746.266009,384628.182519259365767451,356161598.2462414,307453.4515902311,1649.997123304495075969282192639697,1649.997123304495075969282192639697,1523.910093020908583843359392183136,1655.034491095143472254869733116346
1675814400,202235,1950463593276773729601890128978389,36919977316871406073,435730632.71553266,435594459.704748,262165.263157576651956438,360637945.0502491,217865.3163577663,1672.838177161680176906180544930945,1672.838177161680176906180544930945,1620.288830543123440824950750164907,1701.385049043622733106425699296993
1675728000,202103,1937666802350468816611326034716560,36798713423687770151,500860361.0215959,500728721.874704,304694.357851719006887357,361539073.2014707,250430.18051079795,1613.872987164238006948212232554776,1613.872987164238006948212232554776,1583.848098118952735652328585448581,1678.669029987214860899891157072114
1675641600,202456,1972181892963113808955228380507137,39153833547053954779,330082104.2103956,330041675.294536,202005.974323687618661114,354836165.9115526,165041.05210519777,1630.215818804121081730236132620932,1630.215818804121081730236132620932,1606.229817076463782159885306098265,1657.711000726026238688576900842948
1675555200,202355,1962262870999740012444568396594778,32214763360855783333,392025329.1979741,391889415.425967,238354.474088576158254397,356771129.9093884,196012.66459898703,1666.948249589860309291359438493024,1666.948249589860309291359438493024,1612.981635485004997944211014153798,1672.418311263252474987924358864639
1675468800,202129,1940215879683224959639307038302275,32798900811538074844,251127308.55139264,251080777.56512,150252.190322295238339713,358344699.54007465,125563.65427569632,1664.668230487311950542136921521286,1664.668230487311950542136921521286,1642.59945914604926547739973791626,1697.938419747289831086509952044816
1675382400,202146,1941850925423109146392175706238948,33412237788719305710,425347825.34896964,425381508.468471,257594.209367368538110707,361506314.1456485,212673.91267448483,1643.599522389337906727806590666437,1643.599522389337906727806590666437,1628.65869851777525103132012149568,1673.850450627737620891804267330205
1675296000,202278,1954661792441622743141465570685494,22484502530625529601,654444022.3855008,654355533.592306,392302.895485621416641696,347970467.92221236,327222.01119275036,1641.726936560414229303188504918522,1641.726936560414229303188504918522,1628.119909129564717448950496880157,1713.29946036787070855661114193789
1675209600,202285,1955364267407333641180180105336702,25063227093577907694,507044904.72577775,506988378.718698,317718.577083821255082613,346563132.1001351,253522.45236288887,1586.148262672370260889943096884308,1586.148262672370260889943096884308,1550.652957936675447460109353959244,1654.194135491557483049879923802075
1675123200,202629,1989333692933977660992898895643898,31114557511825295601,322219014.2536924,322185444.356635,203695.744843045475884272,336569210.4852795,161109.50712684618,1566.253680117840726027649390461416,1566.253680117840726027649390461416,1558.965339394916774212842366723798,1602.923664798729354209999128685577
1675036800,202755,2001910682624281328054642931822919,21618673101827182084,405462584.62196994,405387262.333622,255866.145886299087278992,337821241.0005807,202731.29231098498,1645.628472974090679037405483865865,1645.628472974090679037405483865865,1537.69290069580561524874581511763,1646.721429247113871862542036117792
1674950400,202261,1953049911703638661756734400013507,26434481182428527776,329463189.0817756,329553990.367847,204054.833497818733889656,342396626.28947437,164731.5945408878,1573.160776077813127612897667465458,1573.160776077813127612897667465458,1567.762264297964405879804963795626,1660.455479886185461926403995704497
1674864000,202711,1997519672298203199951962214658142,28930296926487270644,232913389.40726715,232846420.55893,147243.997507177574903333,341201054.81568635,116456.69470363358,1597.628010629461288545379901180825,1597.628010629461288545379901180825,1552.526780655491089250661474403017,1607.112455515528358990494860646031
1674777600,202557,1982173916102958587061046500678161,32686514726826668350,451592442.58270705,451557594.735798,285127.53861807465064869,338685262.9441824,225796.22129135352,1602.040102813698776171448393704493,1602.040102813698776171448393704493,1552.665225757652490273586334925615,1629.129251363663272475102184125713
1674691200,202529,1979413322519896743806542762892933,42708422220621058049,431313752.87155116,431413943.893667,268192.990800534442478711,339092662.998725,215656.87643577557,1614.800850543804809675435325102683,1614.800850543804809675435325102683,1581.5783922697140280401224826172,1635.776275890896407732432244582683
1674604800,202446,1971203761587416312978435701919726,20954892734720313143,597622998.6491522,597600752.914604,380819.14098846398779071,336921579.56335473,298811.4993245761,1554.721374912468036383985809336731,1554.721374912468036383985809336731,1507.978854467989225233296277120075,1649.575436671306923340265726830632
1674518400,202825,2008894050050749010046221528873614,27587854400588293310,424037444.6607484,423585020.225652,265558.269192948146406917,330381245.3876426,212018.7223303742,1626.820921735898030994605741840109,1626.820921735898030994605741840109,1500.557870893037027868353382265052,1646.547297001763817881855862750606
1674432000,202376,1964309265201119579982791230364528,22451923054166224001,388161131.9019702,388396285.412468,238409.329873474745629076,324105950.0252133,194080.5659509851,1627.846444327046219567995490523865,1627.846444327046219567995490523865,1593.844106418815865222797090259992,1718.448325497509932461224646789205
1674345600,202370,1963690386627444490295668148549102,23279347960429734107,376627311.23958045,376569933.956217,230949.639901549554536514,339023943.512655,188313.65561979022,1626.019505717922024769826550384274,1626.019505717922024769826550384274,1595.104452201658970848483057131123,1662.473563716987988198937263622435
1674259200,202381,1964770741424381323084545809353275,21761739035100060132,470955543.5324074,470824970.068507,285273.2161747091827988,340194307.4301693,235477.7717662037,1659.544375465028840254918531050663,1659.544375465028840254918531050663,1619.617182129621770192358995602668,1686.79379971277018373260324132814
1674172800,202175,1944700749658815607719102042558429,13216102305266786283,356549852.6123643,356635975.056102,223796.555625214945291254,336287415.3340643,178274.92630618214,1551.940164115414469246615348429751,1551.940164115414469246615348429751,1543.721032427430410012561796081505,1666.765343208412512711180017021694
1674086400,202847,2011139836614517141469129886849392,19304021253556247521,341168062.65753746,341191128.631393,222793.203880269732984399,339425127.56083393,170584.03132876873,1511.32083549120194664331743248272,1511.32083549120194664331743248272,1502.27112635587210746908235231302,1574.315035000562985296350247315047
1674000000,203106,2037327970615691908685159951122417,21055778122703897168,777206992.8509744,777091164.363113,501123.579622225071319482,325396037.00033104,388603.4964254872,1565.138082383112347087655210861858,1565.138082383112347087655210861858,1467.101808612701190250912183258306,1616.611804504088162227629992947593
1673913600,202763,2002696847341042197886558075713172,27523024569211583279,423823486.1706259,423783659.272343,269297.227832999471728982,336983790.95614094,211911.74308531298,1576.523783255257599397104899269834,1576.523783255257599397104899269834,1544.02897575299607916482472327166,1602.276799428506637946626979097288
1673827200,202690,1995397024714524129854069250990814,27480251324891788459,569992558.3702465,570041356.176779,364810.463454053988860277,342615673.03373486,284996.2791851233,1552.702608966434347930189639008997,1552.702608966434347930189639008997,1523.939348916212872655979018095054,1602.8239975650516217077288843012
1673740800,202842,2010641784530981282600200460840303,37468130752760306268,439964783.93259615,439981420.82204,285844.328752715723261856,344362460.4410914,219982.39196629808,1550.441081755956080394300622619351,1550.441081755956080394300622619351,1505.501786010843205995933569284031,1564.742325479512299762131938689532
1673654400,202857,2012110576818775228327176989489352,26864896912197183038,765311874.9917624,765572765.671817,497796.049683476333674946,339976050.6069499,382655.9374958812,1451.255874502207024493604365819855,1451.255874502207024493604365819855,1450.407663325874181064049289394459,1621.567408862658329574192447293717
1673568000,203518,2079727070752172083043680854639651,23303883861359263640,591337752.6390834,591704164.299695,414897.733250822083633147,333489776.23732114,295668.8763195417,1416.544936198010778244304651276058,1416.544936198010778244304651276058,1401.260660698971166892403844089904,1534.016129395767997164972585373349
1673481600,203760,2105033922758458571991338101409326,41749568889835720097,692085308.9191581,692326690.74776,492393.825277770085578698,339923678.23415333,346042.6544595791,1389.577665029729202077976541293554,1389.577665029729202077976541293554,1365.529335606245732376449355845632,1485.312550999925142881442185491782
1673395200,203952,2125383978094247702441375961659703,21045626721962525772,282224677.74163884,282308397.659319,209896.353781539280693964,331689592.4226207,141112.33887081943,1335.43339650098312270931403558605,1335.43339650098312270931403558605,1322.343502330054623789137123939996,1405.367078190056017246579610572901
1673308800,204350,2168049741430606695835364904899623,38925706258259897472,217106289.9063963,217140033.879346,163097.973034002033633089,330361810.7437257,108553.14495319815,1321.008788470792986636100321551655,1321.008788470792986636100321551655,1317.348238873936294074671960419442,1344.8314541796997598593385142839
1673222400,204458,2179828087732457508742297026104597,82004830730343082975,418958843.06102496,419222853.16088,317942.416246263382100568,328755731.3562023,209479.42153051248,1289.045439640666369432885870802924,1289.045439640666369432885870802924,1286.189883496276460625000096141456,1350.561649501410204033686523141835
1673136000,204703,2206691479916871178908005491085764,31504595121847859720,213130529.3478499,213276605.7796,167332.111639784822670003,350051476.79571855,106565.26467392495,1263.532922535038396197668490458878,1263.532922535038396197668490458878,1237.920292388087316177505116337933,1313.733752744097263773553305528909
1673049600,204903,2228880140327853822015680233478874,53333890979044785147,71146301.0657134,71136901.399833,56278.358668522991040949,350211241.2160146,35573.15053285671,1269.040830106905452593501749845862,1269.040830106905452593501749845862,1256.79781262307523032211089836837,1269.913445134700406038650980672702
1672963200,204860,2224035313683761294721689224894406,48272584341089280694,195361748.03661424,195410006.731792,155456.438634671572510864,350621263.8797674,97680.87401830712,1250.249651904664388261907155210243,1250.249651904664388261907155210243,1238.749553353080453893488341617312,1275.541085905045308694053900798663
1672876800,205010,2240795497312449687442736588325118,59539956623278220477,116717498.01923777,116699003.51832,93317.37857402321616592,345816641.3367684,58358.749009618885,1256.058848192656292804575060788871,1256.058848192656292804575060788871,1242.195124407127413634673956439047,1258.842855106450682949437295356927
1672790400,204963,2235543811212513925737612837238586,41186382068363425213,309662637.69206107,309639279.659804,247750.408656763969075874,342673570.763392,154831.31884603054,1214.144290797464393711954587477058,1214.144290797464393711954587477058,1212.825393885180437329581705446014,1276.759838825535956776265915117488
1672704000,205302,2273750119287432210629925158022433,42583034623441961647,98216022.64545025,98205476.520567,81025.61164706559410601,337184899.05322963,49108.01132272513,1213.69342491976880233644423193432,1213.69342491976880233644423193432,1203.04691059944066124739873697434,1218.767728660268627740232506140033
1672617600,205306,2274181033742279787820306693052086,41265494724585312811,137437225.28264076,137479457.151883,113233.706708941849691865,325423189.493298,68718.61264132037,1199.781721821698455418894602941471,1199.781721821698455418894602941471,1193.844697941260166697515833230885,1230.758794874247882902800971270143
1672531200,205421,2287329256327551137497797017521238,33612410851777965230,80842326.6857785,80873863.143511,67540.291215972171777713,325163884.321498,40421.163342889246,1195.583994853355569458168655106055,1195.583994853355569458168655106055,1189.7170034495157740143213711264,1204.751055038433384880909307352173
1672444800,205456,2291331649499336242780142664117142,39974582212968359597,101095323.10729061,101071163.658995,84314.383763420125521202,321042932.56546545,50547.6615536453,1198.825324382086128819092982674148,1198.825324382086128819092982674148,1191.401068144851085952772897789057,1206.872077206478979281000518267582
1672358400,205429,2288242077353913887971525628274079,42266969974656527701,111589423.66115323,111592151.988673,93478.303222319926165858,334188221.19522285,55794.71183057661,1200.681490470414691697709811498698,1200.681490470414691697709811498698,1181.975987993997000120140461772932,1200.916144596237448207735051238417
1672272000,205413,2286383034320816961759043351894393,32781749711879640862,144244306.7496444,144316252.334273,120426.375393315214413988,329098479.8251789,72122.1533748222,1189.569392826188156912526476763652,1189.569392826188156912526476763652,1186.999365500841730529461251940922,1214.24264168808718841577078195505
1672185600,205508,2297317688300360853980275531376484,25309582315237724544,239603261.7077883,239457053.64007,200346.706825137870594689,326697074.3524238,119801.63085389414,1211.476518762513193116129664594413,1211.476518762513193116129664594413,1170.646272760070901229838351590594,1219.216624041021549867562994339569
1672099200,205324,2276262064883520884113094906541680,30695965194917723578,193877882.09459132,193670584.144238,159672.616608991692761769,329407582.1155818,96938.94104729567,1227.459426604426727226784697551765,1227.459426604426727226784697551765,1194.964426278262924842582627156898,1232.835693617871474868881701011763
1672012800,205193,2261392737011748365866910961173552,29600992035715666078,73633291.6251398,73643348.599515,60409.437422786498194507,322550690.79799277,36816.6458125699,1218.309494251503976127247287798653,1218.309494251503976127247287798653,1213.38302138569294854266186577112,1229.075196331286308503260223238895
1671926400,205268,2269870466583029588488868558166561,32635250864814180026,142470760.2257176,142433753.770712,117441.969222042060719482,320903894.81785196,71235.38011285881,1220.930623564373990010129146054593,1220.930623564373990010129146054593,1197.95231163081527275720355606238,1223.441318054199161695624756640254
1671840000,205246,2267429176556073184657923865019437,52906677334895306589,47452099.72374997,47460997.761278,38916.413874976644397923,319094929.59673643,23726.049861874984,1219.953676185368326424568368650979,1219.953676185368326424568368650979,1215.146859313471229420967203995039,1225.544762926886481135312591153181
1671753600,205254,2268344163913251818524098786239104,24021694853194625550,187269670.429961,187514859.337264,153201.335228807638644241,317009996.7600318,93634.8352149805,1217.290709612077814006852256478947,1217.290709612077814006852256478947,1213.510741254202780724105224092844,1247.689534559090090509127673529501
1671667200,205276,2270812872264378563547119878169410,22381477162560579800,161707326.75618705,161677243.443582,133997.340098075468213959,314743965.366694,80853.66337809354,1214.005994120244827456367882549828,1214.005994120244827456367882549828,1179.482781013178790765084014104159,1236.174760671374959272374065041903
1671580800,205304,2273991339985673040737853325457824,23115534297750230169,139045022.13909253,139078654.145705,114690.375415679132329752,315112114.08303505,69522.51106954626,1217.40993854360364345717533141841,1217.40993854360364345717533141841,1204.903390086333637011619549401619,1226.204800842384740580631406019582
1671494400,205275,2270696644161118954641162982763943,22227312718227892744,241067769.08771268,241242890.267401,199921.954867677288881438,312609373.22579664,120533.88454385633,1167.093919309262054159608438702872,1167.093919309262054159608438702872,1164.059356865307674063260756193723,1234.617704670165967121486818421458
1671408000,205697,2319134613893475489793900411653444,17538985021301801119,220294454.52573037,220265502.319251,186912.339090485374038512,304201256.12886226,110147.22726286518,1183.035013824534741783718343233866,1183.035013824534741783718343233866,1152.410884579053355329468989882264,1205.237660136882335629041085195373
1671321600,205563,2303647772550646310059461065926948,39602802228454526922,107874409.77642763,107871666.094761,91102.666237761206796072,307732195.8933481,53937.20488821381,1186.949104038839304286872180427144,1186.949104038839304286872180427144,1173.39025970000049386075731987156,1195.596510535178805562681155390584
